year,series,category,value,unit,source,method
1975,DPO,non_metallic_minerals,4.032034614,Gt/yr,haas2020,observed
1976,DPO,non_metallic_minerals,4.229662699,Gt/yr,haas2020,observed
1977,DPO,non_metallic_minerals,4.384991269,Gt/yr,haas2020,observed
1978,DPO,non_metallic_minerals,4.579456793,Gt/yr,haas2020,observed
1979,DPO,non_metallic_minerals,4.680197868,Gt/yr,haas2020,observed
1980,DPO,non_metallic_minerals,4.855853675,Gt/yr,haas2020,observed
1981,DPO,non_metallic_minerals,4.919440326,Gt/yr,haas2020,observed
1982,DPO,non_metallic_minerals,5.0425264,Gt/yr,haas2020,observed
1983,DPO,non_metallic_minerals,5.228837983,Gt/yr,haas2020,observed
1984,DPO,non_metallic_minerals,5.466437819,Gt/yr,haas2020,observed
1985,DPO,non_metallic_minerals,5.602631993,Gt/yr,haas2020,observed
1986,DPO,non_metallic_minerals,5.746411466,Gt/yr,haas2020,observed
1987,DPO,non_metallic_minerals,5.944879294,Gt/yr,haas2020,observed
1988,DPO,non_metallic_minerals,6.258384408,Gt/yr,haas2020,observed
1989,DPO,non_metallic_minerals,6.340970461,Gt/yr,haas2020,observed
1990,DPO,non_metallic_minerals,6.495074836,Gt/yr,haas2020,observed
1991,DPO,non_metallic_minerals,6.586738497,Gt/yr,haas2020,observed
1992,DPO,non_metallic_minerals,6.699130333,Gt/yr,haas2020,observed
1993,DPO,non_metallic_minerals,6.971211397,Gt/yr,haas2020,observed
1994,DPO,non_metallic_minerals,7.230202654,Gt/yr,haas2020,observed
1995,DPO,non_metallic_minerals,7.896020646,Gt/yr,haas2020,observed
1996,DPO,non_metallic_minerals,8.01370391,Gt/yr,haas2020,observed
1997,DPO,non_metallic_minerals,8.045178702,Gt/yr,haas2020,observed
1998,DPO,non_metallic_minerals,8.361884431,Gt/yr,haas2020,observed
1999,DPO,non_metallic_minerals,8.706093521,Gt/yr,haas2020,observed
2000,DPO,non_metallic_minerals,8.807590635,Gt/yr,haas2020,observed
2001,DPO,non_metallic_minerals,8.995470927,Gt/yr,haas2020,observed
2002,DPO,non_metallic_minerals,9.239001844,Gt/yr,haas2020,observed
2003,DPO,non_metallic_minerals,9.566836496,Gt/yr,haas2020,observed
2004,DPO,non_metallic_minerals,9.715808357,Gt/yr,haas2020,observed
2005,DPO,non_metallic_minerals,10.29399579,Gt/yr,haas2020,observed
2006,DPO,non_metallic_minerals,10.73790332,Gt/yr,haas2020,observed
2007,DPO,non_metallic_minerals,11.27280831,Gt/yr,haas2020,observed
2008,DPO,non_metallic_minerals,11.56952564,Gt/yr,haas2020,observed
2009,DPO,non_metallic_minerals,12.00339311,Gt/yr,haas2020,observed
2010,DPO,non_metallic_minerals,12.53739578,Gt/yr,haas2020,observed
2011,DPO,non_metallic_minerals,13.22423393,Gt/yr,haas2020,observed
2012,DPO,non_metallic_minerals,13.79231184,Gt/yr,haas2020,observed
2013,DPO,non_metallic_minerals,14.28986659,Gt/yr,haas2020,observed
2014,DPO,non_metallic_minerals,14.87791596,Gt/yr,haas2020,observed
2015,DPO,non_metallic_minerals,15.36685111,Gt/yr,haas2020,observed
1900,DPO,total,6.823084893,Gt/yr,haas2020,observed
1900,DPO,total,6.827716236,Gt/yr,krausmann2018,observed
1901,DPO,total,6.921413973,Gt/yr,haas2020,observed
1901,DPO,total,6.92610581,Gt/yr,krausmann2018,observed
1902,DPO,total,7.015157794,Gt/yr,haas2020,observed
1902,DPO,total,7.01990963,Gt/yr,krausmann2018,observed
1903,DPO,total,7.185769642,Gt/yr,haas2020,observed
1903,DPO,total,7.190582018,Gt/yr,krausmann2018,observed
1904,DPO,total,7.26631414,Gt/yr,haas2020,observed
1904,DPO,total,7.271186518,Gt/yr,krausmann2018,observed
1905,DPO,total,7.413180625,Gt/yr,haas2020,observed
1905,DPO,total,7.418113969,Gt/yr,krausmann2018,observed
1906,DPO,total,7.571961295,Gt/yr,haas2020,observed
1906,DPO,total,7.576956043,Gt/yr,krausmann2018,observed
1907,DPO,total,7.799146689,Gt/yr,haas2020,observed
1907,DPO,total,7.804200863,Gt/yr,krausmann2018,observed
1908,DPO,total,7.795783183,Gt/yr,haas2020,observed
1908,DPO,total,7.800897816,Gt/yr,krausmann2018,observed
1909,DPO,total,7.941014071,Gt/yr,haas2020,observed
1909,DPO,total,7.946189526,Gt/yr,krausmann2018,observed
1910,DPO,total,8.091204257,Gt/yr,haas2020,observed
1910,DPO,total,8.096439812,Gt/yr,krausmann2018,observed
1911,DPO,total,8.205650073,Gt/yr,haas2020,observed
1911,DPO,total,8.210939254,Gt/yr,krausmann2018,observed
1912,DPO,total,8.388189039,Gt/yr,haas2020,observed
1912,DPO,total,8.393532591,Gt/yr,krausmann2018,observed
1913,DPO,total,8.604735414,Gt/yr,haas2020,observed
1913,DPO,total,8.610128218,Gt/yr,krausmann2018,observed
1914,DPO,total,8.470664631,Gt/yr,haas2020,observed
1914,DPO,total,8.475953683,Gt/yr,krausmann2018,observed
1915,DPO,total,8.534302399,Gt/yr,haas2020,observed
1915,DPO,total,8.539640301,Gt/yr,krausmann2018,observed
1916,DPO,total,8.758883974,Gt/yr,haas2020,observed
1916,DPO,total,8.764269367,Gt/yr,krausmann2018,observed
1917,DPO,total,8.927686527,Gt/yr,haas2020,observed
1917,DPO,total,8.933117841,Gt/yr,krausmann2018,observed
1918,DPO,total,8.964962657,Gt/yr,haas2020,observed
1918,DPO,total,8.970437431,Gt/yr,krausmann2018,observed
1919,DPO,total,8.803607826,Gt/yr,haas2020,observed
1919,DPO,total,8.809125742,Gt/yr,krausmann2018,observed
1920,DPO,total,9.122293678,Gt/yr,haas2020,observed
1920,DPO,total,9.127851825,Gt/yr,krausmann2018,observed
1921,DPO,total,8.897513527,Gt/yr,haas2020,observed
1921,DPO,total,8.903112096,Gt/yr,krausmann2018,observed
1922,DPO,total,9.137286662,Gt/yr,haas2020,observed
1922,DPO,total,9.14292382,Gt/yr,krausmann2018,observed
1923,DPO,total,9.476996353,Gt/yr,haas2020,observed
1923,DPO,total,9.482668198,Gt/yr,krausmann2018,observed
1924,DPO,total,9.566752647,Gt/yr,haas2020,observed
1924,DPO,total,9.572460035,Gt/yr,krausmann2018,observed
1925,DPO,total,9.70212995,Gt/yr,haas2020,observed
1925,DPO,total,9.707870489,Gt/yr,krausmann2018,observed
1926,DPO,total,9.791965687,Gt/yr,haas2020,observed
1926,DPO,total,9.797738944,Gt/yr,krausmann2018,observed
1927,DPO,total,10.01730517,Gt/yr,haas2020,observed
1927,DPO,total,10.0231089,Gt/yr,krausmann2018,observed
1928,DPO,total,10.29701312,Gt/yr,haas2020,observed
1928,DPO,total,10.30284577,Gt/yr,krausmann2018,observed
1929,DPO,total,10.41370496,Gt/yr,haas2020,observed
1929,DPO,total,10.41956436,Gt/yr,krausmann2018,observed
1930,DPO,total,10.29902207,Gt/yr,haas2020,observed
1930,DPO,total,10.3049074,Gt/yr,krausmann2018,observed
1931,DPO,total,10.07474344,Gt/yr,haas2020,observed
1931,DPO,total,10.08147694,Gt/yr,krausmann2018,observed
1932,DPO,total,9.878281654,Gt/yr,haas2020,observed
1932,DPO,total,9.885003346,Gt/yr,krausmann2018,observed
1933,DPO,total,10.03941641,Gt/yr,haas2020,observed
1933,DPO,total,10.04612382,Gt/yr,krausmann2018,observed
1934,DPO,total,10.30704382,Gt/yr,haas2020,observed
1934,DPO,total,10.31373748,Gt/yr,krausmann2018,observed
1935,DPO,total,10.50021231,Gt/yr,haas2020,observed
1935,DPO,total,10.50689332,Gt/yr,krausmann2018,observed
1936,DPO,total,10.79677224,Gt/yr,haas2020,observed
1936,DPO,total,10.80343984,Gt/yr,krausmann2018,observed
1937,DPO,total,11.08174121,Gt/yr,haas2020,observed
1937,DPO,total,11.08839482,Gt/yr,krausmann2018,observed
1938,DPO,total,10.90032803,Gt/yr,haas2020,observed
1938,DPO,total,10.90696548,Gt/yr,krausmann2018,observed
1939,DPO,total,11.20518695,Gt/yr,haas2020,observed
1939,DPO,total,11.21180973,Gt/yr,krausmann2018,observed
1940,DPO,total,11.52434178,Gt/yr,haas2020,observed
1940,DPO,total,11.53095194,Gt/yr,krausmann2018,observed
1941,DPO,total,11.69161359,Gt/yr,haas2020,observed
1941,DPO,total,11.69825085,Gt/yr,krausmann2018,observed
1942,DPO,total,11.74729895,Gt/yr,haas2020,observed
1942,DPO,total,11.75396594,Gt/yr,krausmann2018,observed
1943,DPO,total,11.89406241,Gt/yr,haas2020,observed
1943,DPO,total,11.90076126,Gt/yr,krausmann2018,observed
1944,DPO,total,11.87315893,Gt/yr,haas2020,observed
1944,DPO,total,11.87989088,Gt/yr,krausmann2018,observed
1945,DPO,total,11.40312652,Gt/yr,haas2020,observed
1945,DPO,total,11.40988694,Gt/yr,krausmann2018,observed
1946,DPO,total,11.60728502,Gt/yr,haas2020,observed
1946,DPO,total,11.61407768,Gt/yr,krausmann2018,observed
1947,DPO,total,12.01997145,Gt/yr,haas2020,observed
1947,DPO,total,12.02679942,Gt/yr,krausmann2018,observed
1948,DPO,total,12.28333355,Gt/yr,haas2020,observed
1948,DPO,total,12.29019287,Gt/yr,krausmann2018,observed
1949,DPO,total,12.27430209,Gt/yr,haas2020,observed
1949,DPO,total,12.2811986,Gt/yr,krausmann2018,observed
1950,DPO,total,12.64252584,Gt/yr,haas2020,observed
1950,DPO,total,12.64945579,Gt/yr,krausmann2018,observed
1951,DPO,total,13.04172422,Gt/yr,haas2020,observed
1951,DPO,total,13.04193592,Gt/yr,krausmann2018,observed
1952,DPO,total,13.27296132,Gt/yr,haas2020,observed
1952,DPO,total,13.27350071,Gt/yr,krausmann2018,observed
1953,DPO,total,13.52702854,Gt/yr,haas2020,observed
1953,DPO,total,13.5278783,Gt/yr,krausmann2018,observed
1954,DPO,total,13.79560851,Gt/yr,haas2020,observed
1954,DPO,total,13.79675346,Gt/yr,krausmann2018,observed
1955,DPO,total,14.26428808,Gt/yr,haas2020,observed
1955,DPO,total,14.26571351,Gt/yr,krausmann2018,observed
1956,DPO,total,14.69244064,Gt/yr,haas2020,observed
1956,DPO,total,14.69413612,Gt/yr,krausmann2018,observed
1957,DPO,total,15.05039996,Gt/yr,haas2020,observed
1957,DPO,total,15.05236754,Gt/yr,krausmann2018,observed
1958,DPO,total,15.36191157,Gt/yr,haas2020,observed
1958,DPO,total,15.36416005,Gt/yr,krausmann2018,observed
1959,DPO,total,15.83973199,Gt/yr,haas2020,observed
1959,DPO,total,15.84226254,Gt/yr,krausmann2018,observed
1960,DPO,total,16.42159081,Gt/yr,haas2020,observed
1960,DPO,total,16.42441642,Gt/yr,krausmann2018,observed
1961,DPO,total,16.67709819,Gt/yr,haas2020,observed
1961,DPO,total,16.67984192,Gt/yr,krausmann2018,observed
1962,DPO,total,17.20158039,Gt/yr,haas2020,observed
1962,DPO,total,17.20877592,Gt/yr,krausmann2018,observed
1963,DPO,total,17.85723788,Gt/yr,haas2020,observed
1963,DPO,total,17.86102573,Gt/yr,krausmann2018,observed
1964,DPO,total,18.66890772,Gt/yr,haas2020,observed
1964,DPO,total,18.66485241,Gt/yr,krausmann2018,observed
1965,DPO,total,18.88738908,Gt/yr,haas2020,observed
1965,DPO,total,18.88480405,Gt/yr,krausmann2018,observed
1966,DPO,total,19.65160279,Gt/yr,haas2020,observed
1966,DPO,total,19.65508436,Gt/yr,krausmann2018,observed
1967,DPO,total,20.13395615,Gt/yr,haas2020,observed
1967,DPO,total,20.12971616,Gt/yr,krausmann2018,observed
1968,DPO,total,20.84258206,Gt/yr,haas2020,observed
1968,DPO,total,20.84508871,Gt/yr,krausmann2018,observed
1969,DPO,total,21.32037336,Gt/yr,haas2020,observed
1969,DPO,total,21.32544066,Gt/yr,krausmann2018,observed
1970,DPO,total,22.11222216,Gt/yr,haas2020,observed
1970,DPO,total,22.1116689,Gt/yr,krausmann2018,observed
1971,DPO,total,22.80951551,Gt/yr,haas2020,observed
1971,DPO,total,22.79886327,Gt/yr,krausmann2018,observed
1972,DPO,total,23.22491845,Gt/yr,haas2020,observed
1972,DPO,total,23.21931464,Gt/yr,krausmann2018,observed
1973,DPO,total,24.21887008,Gt/yr,haas2020,observed
1973,DPO,total,24.217973,Gt/yr,krausmann2018,observed
1974,DPO,total,24.65456273,Gt/yr,haas2020,observed
1974,DPO,total,24.66054029,Gt/yr,krausmann2018,observed
1975,DPO,total,24.98606531,Gt/yr,haas2020,observed
1975,DPO,total,25.00868129,Gt/yr,krausmann2018,observed
1976,DPO,total,25.84894199,Gt/yr,haas2020,observed
1976,DPO,total,25.85821123,Gt/yr,krausmann2018,observed
1977,DPO,total,26.35955733,Gt/yr,haas2020,observed
1977,DPO,total,26.36791934,Gt/yr,krausmann2018,observed
1978,DPO,total,27.06663009,Gt/yr,haas2020,observed
1978,DPO,total,27.07385019,Gt/yr,krausmann2018,observed
1979,DPO,total,27.64955941,Gt/yr,haas2020,observed
1979,DPO,total,27.64651999,Gt/yr,krausmann2018,observed
1980,DPO,total,27.8294902,Gt/yr,haas2020,observed
1980,DPO,total,27.82975022,Gt/yr,krausmann2018,observed
1981,DPO,total,28.1777997,Gt/yr,haas2020,observed
1981,DPO,total,28.1873851,Gt/yr,krausmann2018,observed
1982,DPO,total,28.74148284,Gt/yr,haas2020,observed
1982,DPO,total,28.75171078,Gt/yr,krausmann2018,observed
1983,DPO,total,28.8033402,Gt/yr,haas2020,observed
1983,DPO,total,28.80671377,Gt/yr,krausmann2018,observed
1984,DPO,total,30.06267869,Gt/yr,haas2020,observed
1984,DPO,total,30.07243576,Gt/yr,krausmann2018,observed
1985,DPO,total,30.4800914,Gt/yr,haas2020,observed
1985,DPO,total,30.48563782,Gt/yr,krausmann2018,observed
1986,DPO,total,31.03255244,Gt/yr,haas2020,observed
1986,DPO,total,31.04289652,Gt/yr,krausmann2018,observed
1987,DPO,total,31.58357044,Gt/yr,haas2020,observed
1987,DPO,total,31.58435565,Gt/yr,krausmann2018,observed
1988,DPO,total,32.35595712,Gt/yr,haas2020,observed
1988,DPO,total,32.35776925,Gt/yr,krausmann2018,observed
1989,DPO,total,33.26566974,Gt/yr,haas2020,observed
1989,DPO,total,33.26094397,Gt/yr,krausmann2018,observed
1990,DPO,total,33.71018367,Gt/yr,haas2020,observed
1990,DPO,total,33.70781184,Gt/yr,krausmann2018,observed
1991,DPO,total,33.539305,Gt/yr,haas2020,observed
1991,DPO,total,33.5440734,Gt/yr,krausmann2018,observed
1992,DPO,total,33.71961993,Gt/yr,haas2020,observed
1992,DPO,total,33.715895,Gt/yr,krausmann2018,observed
1993,DPO,total,33.68296856,Gt/yr,haas2020,observed
1993,DPO,total,33.69717334,Gt/yr,krausmann2018,observed
1994,DPO,total,34.32498635,Gt/yr,haas2020,observed
1994,DPO,total,34.31641805,Gt/yr,krausmann2018,observed
1995,DPO,total,35.45953903,Gt/yr,haas2020,observed
1995,DPO,total,35.45133738,Gt/yr,krausmann2018,observed
1996,DPO,total,36.37246951,Gt/yr,haas2020,observed
1996,DPO,total,36.37443707,Gt/yr,krausmann2018,observed
1997,DPO,total,36.61933711,Gt/yr,haas2020,observed
1997,DPO,total,36.63042123,Gt/yr,krausmann2018,observed
1998,DPO,total,37.18245844,Gt/yr,haas2020,observed
1998,DPO,total,37.19102459,Gt/yr,krausmann2018,observed
1999,DPO,total,37.70062507,Gt/yr,haas2020,observed
1999,DPO,total,37.70097768,Gt/yr,krausmann2018,observed
2000,DPO,total,38.34575298,Gt/yr,haas2020,observed
2000,DPO,total,38.33966332,Gt/yr,krausmann2018,observed
2001,DPO,total,38.91997669,Gt/yr,haas2020,observed
2001,DPO,total,38.91994273,Gt/yr,krausmann2018,observed
2002,DPO,total,39.43454336,Gt/yr,haas2020,observed
2002,DPO,total,39.42155553,Gt/yr,krausmann2018,observed
2003,DPO,total,40.68336829,Gt/yr,haas2020,observed
2003,DPO,total,40.67533392,Gt/yr,krausmann2018,observed
2004,DPO,total,42.36137321,Gt/yr,haas2020,observed
2004,DPO,total,42.33114543,Gt/yr,krausmann2018,observed
2005,DPO,total,43.91273271,Gt/yr,haas2020,observed
2005,DPO,total,43.8813811,Gt/yr,krausmann2018,observed
2006,DPO,total,45.31943652,Gt/yr,haas2020,observed
2006,DPO,total,45.29444262,Gt/yr,krausmann2018,observed
2007,DPO,total,47.06892525,Gt/yr,haas2020,observed
2007,DPO,total,47.03758263,Gt/yr,krausmann2018,observed
2008,DPO,total,48.61775698,Gt/yr,haas2020,observed
2008,DPO,total,48.5836526,Gt/yr,krausmann2018,observed
2009,DPO,total,49.15484808,Gt/yr,haas2020,observed
2009,DPO,total,49.12228143,Gt/yr,krausmann2018,observed
2010,DPO,total,50.91058362,Gt/yr,haas2020,observed
2010,DPO,total,50.86766771,Gt/yr,krausmann2018,observed
2011,DPO,total,53.3375553,Gt/yr,haas2020,observed
2011,DPO,total,53.22585674,Gt/yr,krausmann2018,observed
2012,DPO,total,54.21498634,Gt/yr,haas2020,observed
2012,DPO,total,54.2411051,Gt/yr,krausmann2018,observed
2013,DPO,total,55.90681169,Gt/yr,haas2020,observed
2013,DPO,total,55.92600328,Gt/yr,krausmann2018,observed
2014,DPO,total,56.94218688,Gt/yr,haas2020,observed
2014,DPO,total,56.9546607,Gt/yr,krausmann2018,observed
2015,DPO,total,57.68056003,Gt/yr,haas2020,observed
2015,DPO,total,57.61993023,Gt/yr,krausmann2018,observed
1900,DPO_incl_balancing,total,13.6294012,Gt/yr,krausmann2018,observed
1901,DPO_incl_balancing,total,13.82579026,Gt/yr,krausmann2018,observed
1902,DPO_incl_balancing,total,14.00451064,Gt/yr,krausmann2018,observed
1903,DPO_incl_balancing,total,14.38242894,Gt/yr,krausmann2018,observed
1904,DPO_incl_balancing,total,14.53455514,Gt/yr,krausmann2018,observed
1905,DPO_incl_balancing,total,14.83348334,Gt/yr,krausmann2018,observed
1906,DPO_incl_balancing,total,15.19123103,Gt/yr,krausmann2018,observed
1907,DPO_incl_balancing,total,15.69673184,Gt/yr,krausmann2018,observed
1908,DPO_incl_balancing,total,15.63449492,Gt/yr,krausmann2018,observed
1909,DPO_incl_balancing,total,15.92923256,Gt/yr,krausmann2018,observed
1910,DPO_incl_balancing,total,16.23914195,Gt/yr,krausmann2018,observed
1911,DPO_incl_balancing,total,16.47379753,Gt/yr,krausmann2018,observed
1912,DPO_incl_balancing,total,16.85466012,Gt/yr,krausmann2018,observed
1913,DPO_incl_balancing,total,17.32956296,Gt/yr,krausmann2018,observed
1914,DPO_incl_balancing,total,16.99174479,Gt/yr,krausmann2018,observed
1915,DPO_incl_balancing,total,17.10322868,Gt/yr,krausmann2018,observed
1916,DPO_incl_balancing,total,17.5909669,Gt/yr,krausmann2018,observed
1917,DPO_incl_balancing,total,17.9826879,Gt/yr,krausmann2018,observed
1918,DPO_incl_balancing,total,18.04100674,Gt/yr,krausmann2018,observed
1919,DPO_incl_balancing,total,17.63537491,Gt/yr,krausmann2018,observed
1920,DPO_incl_balancing,total,18.41326399,Gt/yr,krausmann2018,observed
1921,DPO_incl_balancing,total,17.8604347,Gt/yr,krausmann2018,observed
1922,DPO_incl_balancing,total,18.35454751,Gt/yr,krausmann2018,observed
1923,DPO_incl_balancing,total,19.150539,Gt/yr,krausmann2018,observed
1924,DPO_incl_balancing,total,19.28671078,Gt/yr,krausmann2018,observed
1925,DPO_incl_balancing,total,19.51665696,Gt/yr,krausmann2018,observed
1926,DPO_incl_balancing,total,19.68191307,Gt/yr,krausmann2018,observed
1927,DPO_incl_balancing,total,20.20390142,Gt/yr,krausmann2018,observed
1928,DPO_incl_balancing,total,20.83208899,Gt/yr,krausmann2018,observed
1929,DPO_incl_balancing,total,21.05702905,Gt/yr,krausmann2018,observed
1930,DPO_incl_balancing,total,20.73542661,Gt/yr,krausmann2018,observed
1931,DPO_incl_balancing,total,20.18603556,Gt/yr,krausmann2018,observed
1932,DPO_incl_balancing,total,19.72222996,Gt/yr,krausmann2018,observed
1933,DPO_incl_balancing,total,20.0615194,Gt/yr,krausmann2018,observed
1934,DPO_incl_balancing,total,20.62007915,Gt/yr,krausmann2018,observed
1935,DPO_incl_balancing,total,21.01776576,Gt/yr,krausmann2018,observed
1936,DPO_incl_balancing,total,21.67667091,Gt/yr,krausmann2018,observed
1937,DPO_incl_balancing,total,22.26325722,Gt/yr,krausmann2018,observed
1938,DPO_incl_balancing,total,21.70065653,Gt/yr,krausmann2018,observed
1939,DPO_incl_balancing,total,22.47140872,Gt/yr,krausmann2018,observed
1940,DPO_incl_balancing,total,23.17957595,Gt/yr,krausmann2018,observed
1941,DPO_incl_balancing,total,23.5246057,Gt/yr,krausmann2018,observed
1942,DPO_incl_balancing,total,23.63428246,Gt/yr,krausmann2018,observed
1943,DPO_incl_balancing,total,23.98022623,Gt/yr,krausmann2018,observed
1944,DPO_incl_balancing,total,24.03656414,Gt/yr,krausmann2018,observed
1945,DPO_incl_balancing,total,22.86254704,Gt/yr,krausmann2018,observed
1946,DPO_incl_balancing,total,23.36032056,Gt/yr,krausmann2018,observed
1947,DPO_incl_balancing,total,24.31959885,Gt/yr,krausmann2018,observed
1948,DPO_incl_balancing,total,24.92245251,Gt/yr,krausmann2018,observed
1949,DPO_incl_balancing,total,24.82363083,Gt/yr,krausmann2018,observed
1950,DPO_incl_balancing,total,25.69750347,Gt/yr,krausmann2018,observed
1951,DPO_incl_balancing,total,26.6267462,Gt/yr,krausmann2018,observed
1952,DPO_incl_balancing,total,27.11652226,Gt/yr,krausmann2018,observed
1953,DPO_incl_balancing,total,27.62643695,Gt/yr,krausmann2018,observed
1954,DPO_incl_balancing,total,28.15769475,Gt/yr,krausmann2018,observed
1955,DPO_incl_balancing,total,29.31042945,Gt/yr,krausmann2018,observed
1956,DPO_incl_balancing,total,30.29845474,Gt/yr,krausmann2018,observed
1957,DPO_incl_balancing,total,31.09933554,Gt/yr,krausmann2018,observed
1958,DPO_incl_balancing,total,31.95186831,Gt/yr,krausmann2018,observed
1959,DPO_incl_balancing,total,33.0646072,Gt/yr,krausmann2018,observed
1960,DPO_incl_balancing,total,34.42388484,Gt/yr,krausmann2018,observed
1961,DPO_incl_balancing,total,34.99423414,Gt/yr,krausmann2018,observed
1962,DPO_incl_balancing,total,36.36370207,Gt/yr,krausmann2018,observed
1963,DPO_incl_balancing,total,37.95709405,Gt/yr,krausmann2018,observed
1964,DPO_incl_balancing,total,39.71856101,Gt/yr,krausmann2018,observed
1965,DPO_incl_balancing,total,40.27103092,Gt/yr,krausmann2018,observed
1966,DPO_incl_balancing,total,42.0531242,Gt/yr,krausmann2018,observed
1967,DPO_incl_balancing,total,43.11050685,Gt/yr,krausmann2018,observed
1968,DPO_incl_balancing,total,44.97366826,Gt/yr,krausmann2018,observed
1969,DPO_incl_balancing,total,46.37099627,Gt/yr,krausmann2018,observed
1970,DPO_incl_balancing,total,48.08671613,Gt/yr,krausmann2018,observed
1971,DPO_incl_balancing,total,49.8154632,Gt/yr,krausmann2018,observed
1972,DPO_incl_balancing,total,51.09656464,Gt/yr,krausmann2018,observed
1973,DPO_incl_balancing,total,53.20297083,Gt/yr,krausmann2018,observed
1974,DPO_incl_balancing,total,54.04243508,Gt/yr,krausmann2018,observed
1975,DPO_incl_balancing,total,54.37696303,Gt/yr,krausmann2018,observed
1976,DPO_incl_balancing,total,56.37914219,Gt/yr,krausmann2018,observed
1977,DPO_incl_balancing,total,57.6402701,Gt/yr,krausmann2018,observed
1978,DPO_incl_balancing,total,58.75300206,Gt/yr,krausmann2018,observed
1979,DPO_incl_balancing,total,60.41806079,Gt/yr,krausmann2018,observed
1980,DPO_incl_balancing,total,60.61090408,Gt/yr,krausmann2018,observed
1981,DPO_incl_balancing,total,60.73106782,Gt/yr,krausmann2018,observed
1982,DPO_incl_balancing,total,61.59228615,Gt/yr,krausmann2018,observed
1983,DPO_incl_balancing,total,61.83022515,Gt/yr,krausmann2018,observed
1984,DPO_incl_balancing,total,64.2040869,Gt/yr,krausmann2018,observed
1985,DPO_incl_balancing,total,64.84233942,Gt/yr,krausmann2018,observed
1986,DPO_incl_balancing,total,66.17428462,Gt/yr,krausmann2018,observed
1987,DPO_incl_balancing,total,67.22291417,Gt/yr,krausmann2018,observed
1988,DPO_incl_balancing,total,68.81088593,Gt/yr,krausmann2018,observed
1989,DPO_incl_balancing,total,70.47284754,Gt/yr,krausmann2018,observed
1990,DPO_incl_balancing,total,71.25002837,Gt/yr,krausmann2018,observed
1991,DPO_incl_balancing,total,70.86438567,Gt/yr,krausmann2018,observed
1992,DPO_incl_balancing,total,70.80577465,Gt/yr,krausmann2018,observed
